loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc,val_loss,val_tp,val_fp,val_tn,val_fn,val_accuracy,val_precision,val_recall,val_auc,val_prc
0.37848877906799316,2639.0,532.0,2704.0,545.0,0.8322429656982422,0.8322295546531677,0.828831672668457,0.9139047861099243,0.9108560085296631,0.4446781575679779,285.0,93.0,334.0,91.0,0.7708593010902405,0.7539682388305664,0.7579787373542786,0.8702289462089539,0.8614976406097412
0.3607637584209442,2668.0,508.0,2728.0,516.0,0.8404984474182129,0.8400503993034363,0.8379396796226501,0.9222516417503357,0.9193912148475647,0.45385414361953735,272.0,76.0,351.0,104.0,0.7758405804634094,0.7816091775894165,0.7234042286872864,0.8652430772781372,0.8557894825935364
0.34039032459259033,2729.0,456.0,2780.0,455.0,0.8580996990203857,0.8568288683891296,0.8570979833602905,0.9332054853439331,0.9304348826408386,0.46386414766311646,284.0,92.0,335.0,92.0,0.7708593010902405,0.7553191781044006,0.7553191781044006,0.8582109808921814,0.8446521162986755
0.3216680884361267,2744.0,424.0,2812.0,440.0,0.8654205799102783,0.8661616444587708,0.8618090748786926,0.9409539103507996,0.9374394416809082,0.4930916726589203,225.0,39.0,388.0,151.0,0.7633873224258423,0.8522727489471436,0.5984042286872864,0.8726580142974854,0.8616327047348022
0.30134931206703186,2779.0,407.0,2829.0,405.0,0.8735202550888062,0.8722535967826843,0.8728014826774597,0.9492507576942444,0.947309136390686,0.44369006156921387,264.0,64.0,363.0,112.0,0.7808219194412231,0.8048780560493469,0.7021276354789734,0.876118004322052,0.8672279119491577
0.2767760157585144,2845.0,351.0,2885.0,339.0,0.8925233483314514,0.8901752233505249,0.8935301303863525,0.9591880440711975,0.9574654698371887,0.4324623644351959,284.0,73.0,354.0,92.0,0.7945205569267273,0.7955182194709778,0.7553191781044006,0.8810385465621948,0.8686041831970215
0.25390195846557617,2868.0,319.0,2917.0,316.0,0.9010903239250183,0.8999058604240417,0.9007537961006165,0.9670464992523193,0.9660410284996033,0.5201386213302612,220.0,37.0,390.0,156.0,0.7596513032913208,0.8560311198234558,0.585106372833252,0.8756290078163147,0.8644037246704102
0.2321043610572815,2911.0,273.0,2963.0,273.0,0.9149532914161682,0.9142587780952454,0.9142587780952454,0.9731996655464172,0.9719594717025757,0.4745512008666992,248.0,55.0,372.0,128.0,0.7721046209335327,0.8184818625450134,0.6595744490623474,0.8689584136009216,0.8533249497413635
0.216599702835083,2954.0,264.0,2972.0,230.0,0.923052966594696,0.9179614782333374,0.927763819694519,0.977651059627533,0.9770681858062744,0.43566402792930603,309.0,99.0,328.0,67.0,0.7932752370834351,0.7573529481887817,0.8218085169792175,0.8809793591499329,0.8701843619346619
0.18232613801956177,3002.0,198.0,3038.0,182.0,0.940809965133667,0.9381250143051147,0.9428392052650452,0.9868390560150146,0.9863786697387695,0.4715419113636017,333.0,138.0,289.0,43.0,0.7745952606201172,0.7070063948631287,0.8856382966041565,0.8867532014846802,0.8718346357345581
