loss,accuracy,precision,recall,auc,prc,tp,fp,tn,fn,val_loss,val_accuracy,val_precision,val_recall,val_auc,val_prc,val_tp,val_fp,val_tn,val_fn
0.43451792001724243,0.8074766397476196,0.8064820766448975,0.8049623370170593,0.8874931931495667,0.8792911767959595,2563.0,615.0,2621.0,621.0,0.38687214255332947,0.8455790877342224,0.7727272510528564,0.9494680762290955,0.9373380541801453,0.9249506592750549,357.0,105.0,322.0,19.0
0.23728762567043304,0.9174454808235168,0.9175581932067871,0.9158291220664978,0.9712371826171875,0.9686098098754883,2916.0,262.0,2974.0,268.0,0.28558477759361267,0.8729763627052307,0.8424999713897705,0.896276593208313,0.9523424506187439,0.9423514008522034,337.0,63.0,364.0,39.0
0.0966210663318634,0.9795950055122375,0.9777777791023254,0.9811557531356812,0.9970611929893494,0.9965780973434448,3124.0,71.0,3165.0,60.0,0.2716115713119507,0.8804483413696289,0.8517587780952454,0.9015957713127136,0.9554443359375,0.9463797807693481,339.0,59.0,368.0,37.0
0.0286514014005661,0.9978193044662476,0.9962429404258728,0.9993718862533569,0.9998077750205994,0.9997915029525757,3182.0,12.0,3224.0,2.0,0.27992430329322815,0.8754670023918152,0.8556700944900513,0.8829787373542786,0.9552730321884155,0.9441600441932678,332.0,56.0,371.0,44.0
0.010427814908325672,0.9995326995849609,0.9990586638450623,1.0,0.9999220371246338,0.999914824962616,3184.0,3.0,3233.0,0.0,0.2799050509929657,0.8792029619216919,0.8700265288352966,0.8723404407501221,0.958268940448761,0.9488236904144287,328.0,49.0,378.0,48.0
0.006357256788760424,0.999688446521759,0.9993722438812256,1.0,0.9999827742576599,0.9999820590019226,3184.0,2.0,3234.0,0.0,0.2942555546760559,0.8767123222351074,0.8713136911392212,0.8643617033958435,0.9560578465461731,0.9438143968582153,325.0,48.0,379.0,51.0
0.004997780546545982,0.999688446521759,0.9993722438812256,1.0,0.999934732913971,0.9999281764030457,3184.0,2.0,3234.0,0.0,0.31685829162597656,0.8692403435707092,0.8712328672409058,0.8457446694374084,0.9538156986236572,0.9437243342399597,318.0,47.0,380.0,58.0
