loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc,val_loss,val_tp,val_fp,val_tn,val_fn,val_accuracy,val_precision,val_recall,val_auc,val_prc
0.31317761540412903,2677.0,397.0,2829.0,421.0,0.8706514835357666,0.8708522915840149,0.8641058802604675,0.944848358631134,0.9428694844245911,0.6360164284706116,148.0,10.0,425.0,208.0,0.7243995070457458,0.9367088675498962,0.4157303273677826,0.8746383190155029,0.8547185063362122
0.29154372215270996,2728.0,347.0,2879.0,370.0,0.8866223692893982,0.8871544599533081,0.8805680871009827,0.9535011053085327,0.9515594244003296,0.6325203776359558,150.0,10.0,425.0,206.0,0.7269279360771179,0.9375,0.42134830355644226,0.8775926828384399,0.8581693768501282
0.2615053355693817,2781.0,276.0,2950.0,317.0,0.9062302112579346,0.9097154140472412,0.8976759314537048,0.9647200703620911,0.963542103767395,0.6135717630386353,154.0,17.0,418.0,202.0,0.7231352925300598,0.9005848169326782,0.4325842559337616,0.8842148184776306,0.860435962677002
0.2401549071073532,2804.0,250.0,2976.0,294.0,0.9139785170555115,0.918140172958374,0.9051000475883484,0.971723198890686,0.9704524278640747,0.5800345540046692,171.0,17.0,418.0,185.0,0.744627058506012,0.9095744490623474,0.48033708333969116,0.8886702656745911,0.8653461337089539
0.21343758702278137,2873.0,206.0,3020.0,225.0,0.9318469166755676,0.9330951571464539,0.9273725152015686,0.9795029163360596,0.978537917137146,0.6016920804977417,169.0,17.0,418.0,187.0,0.7420986294746399,0.9086021780967712,0.4747191071510315,0.8857290744781494,0.8617821931838989
0.1870957463979721,2921.0,170.0,3056.0,177.0,0.9451296925544739,0.9450016021728516,0.9428663849830627,0.985536515712738,0.984360933303833,0.5662118792533875,184.0,18.0,417.0,172.0,0.7597977519035339,0.9108911156654358,0.516853928565979,0.8911177515983582,0.8680039644241333
0.16119696199893951,2963.0,133.0,3093.0,135.0,0.9576217532157898,0.957041323184967,0.9564235210418701,0.9908711910247803,0.9902465343475342,0.5202522277832031,214.0,37.0,398.0,142.0,0.7737041711807251,0.8525896668434143,0.601123571395874,0.8883572816848755,0.865500807762146
0.13404642045497894,3007.0,93.0,3133.0,91.0,0.9709044694900513,0.9700000286102295,0.9706262350082397,0.9949284791946411,0.9945317506790161,0.5657237768173218,201.0,33.0,402.0,155.0,0.762326180934906,0.8589743375778198,0.5646067261695862,0.890669047832489,0.8659563064575195
0.10651160776615143,3036.0,59.0,3167.0,62.0,0.980866551399231,0.9809370040893555,0.9799870848655701,0.9974034428596497,0.997201681137085,0.5749526619911194,204.0,35.0,400.0,152.0,0.763590395450592,0.8535565137863159,0.5730336904525757,0.8852705359458923,0.8626349568367004
0.08543778955936432,3057.0,38.0,3188.0,41.0,0.9875078797340393,0.9877221584320068,0.9867656826972961,0.9988207817077637,0.9988260269165039,0.6371164917945862,183.0,25.0,410.0,173.0,0.7496839165687561,0.879807710647583,0.5140449404716492,0.8895905613899231,0.8635351657867432
0.07088061422109604,3075.0,22.0,3204.0,23.0,0.9928842782974243,0.9928963780403137,0.9925758838653564,0.9994624257087708,0.9994580149650574,0.5656839609146118,208.0,35.0,400.0,148.0,0.7686472535133362,0.855967104434967,0.584269642829895,0.8903105854988098,0.8670833110809326
