,loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc
0,0.676338791847229,2007.0,1489.0,2607.0,1803.0,0.5836073756217957,0.5740846395492554,0.5267716646194458,0.6269918084144592,0.6059557795524597
1,0.5680311918258667,2559.0,1070.0,3026.0,1251.0,0.7064254879951477,0.7051529288291931,0.6716535687446594,0.7749807238578796,0.7623226642608643
2,0.5189663171768188,2707.0,892.0,3204.0,1103.0,0.7476599812507629,0.7521533966064453,0.7104986906051636,0.8223788738250732,0.816783607006073
3,0.49176326394081116,2792.0,831.0,3265.0,1018.0,0.7661269903182983,0.7706320881843567,0.7328084111213684,0.8416216969490051,0.8398393392562866
4,0.4632757008075714,2803.0,721.0,3375.0,1007.0,0.7814317941665649,0.7954029440879822,0.7356955409049988,0.8611804842948914,0.8606419563293457
5,0.44604969024658203,2905.0,712.0,3384.0,905.0,0.7954717874526978,0.8031517863273621,0.7624672055244446,0.8732223510742188,0.8719078898429871
6,0.42144855856895447,2955.0,638.0,3458.0,855.0,0.8111560940742493,0.8224325180053711,0.7755905389785767,0.8868561387062073,0.8867776989936829
7,0.4082272946834564,2985.0,616.0,3480.0,825.0,0.8177333474159241,0.8289363980293274,0.7834645509719849,0.89452064037323,0.8941949009895325
8,0.3891173303127289,3076.0,605.0,3491.0,734.0,0.8306349515914917,0.8356425166130066,0.8073490858078003,0.9054386615753174,0.9035034775733948
9,0.38198167085647583,3082.0,562.0,3534.0,728.0,0.8368327617645264,0.8457738757133484,0.8089239001274109,0.9086869359016418,0.9066145420074463
10,0.35948559641838074,3129.0,546.0,3550.0,681.0,0.8448014259338379,0.8514285683631897,0.8212598562240601,0.9195801615715027,0.9185391664505005
11,0.3311864733695984,3175.0,500.0,3596.0,635.0,0.856438159942627,0.8639456033706665,0.8333333134651184,0.9323840141296387,0.9306963682174683
12,0.35043978691101074,3172.0,499.0,3597.0,638.0,0.8561851978302002,0.8640697598457336,0.8325459361076355,0.9236207604408264,0.9210445880889893
13,0.3376600444316864,3183.0,513.0,3583.0,627.0,0.8558056950569153,0.861201286315918,0.8354330658912659,0.9292032718658447,0.9290792942047119
14,0.3033849000930786,3237.0,450.0,3646.0,573.0,0.8706045746803284,0.8779495358467102,0.8496062755584717,0.942886471748352,0.9430161714553833
15,0.2960786819458008,3260.0,427.0,3669.0,550.0,0.8764229416847229,0.8841876983642578,0.8556430339813232,0.9460593461990356,0.9455478191375732
16,0.2970374822616577,3285.0,433.0,3663.0,525.0,0.8788262009620667,0.8835395574569702,0.8622047305107117,0.945964515209198,0.9440394639968872
17,0.2878163456916809,3302.0,434.0,3662.0,508.0,0.8808500170707703,0.8838329911231995,0.8666666746139526,0.9490106105804443,0.948017954826355
18,0.28532788157463074,3314.0,431.0,3665.0,496.0,0.8827472925186157,0.8849132061004639,0.869816243648529,0.9498355984687805,0.9489085078239441
19,0.2949597239494324,3303.0,436.0,3660.0,507.0,0.8807234764099121,0.883391261100769,0.8669291138648987,0.9466357827186584,0.9435522556304932
20,0.25454726815223694,3373.0,392.0,3704.0,437.0,0.8951429128646851,0.8958831429481506,0.8853018283843994,0.9603842496871948,0.957588255405426
21,0.23768329620361328,3401.0,354.0,3742.0,409.0,0.9034910202026367,0.9057257175445557,0.8926509022712708,0.9650980830192566,0.9643608927726746
22,0.2659304440021515,3331.0,378.0,3718.0,479.0,0.8916013240814209,0.8980857133865356,0.87427818775177,0.9568597674369812,0.9544768333435059
23,0.2602555453777313,3328.0,377.0,3719.0,482.0,0.8913483619689941,0.898245632648468,0.8734908103942871,0.9581403136253357,0.9586712121963501
24,0.22132109105587006,3427.0,313.0,3783.0,383.0,0.9119656085968018,0.9163101315498352,0.8994750380516052,0.9696207046508789,0.9693208336830139
25,0.2071295529603958,3433.0,299.0,3797.0,377.0,0.9144953489303589,0.9198821187019348,0.9010498523712158,0.973460853099823,0.9732434749603271
26,0.20788916945457458,3463.0,311.0,3785.0,347.0,0.9167720675468445,0.9175940752029419,0.908923864364624,0.9734160304069519,0.9723150134086609
27,0.19678564369678497,3471.0,284.0,3812.0,339.0,0.9211990833282471,0.9243674874305725,0.9110236167907715,0.9762203097343445,0.9750941395759583
28,0.19143326580524445,3475.0,289.0,3807.0,335.0,0.9210726022720337,0.9232199788093567,0.9120734930038452,0.9771400094032288,0.976746141910553
29,0.18858633935451508,3478.0,279.0,3817.0,332.0,0.9227169156074524,0.9257386326789856,0.9128608703613281,0.9780542254447937,0.9771881699562073
