,loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc
0,0.700371503829956,1446.0,1328.0,2768.0,2364.0,0.5330129265785217,0.521268904209137,0.37952756881713867,0.5336737036705017,0.5043897032737732
1,0.6946865320205688,1544.0,1428.0,2668.0,2266.0,0.5327599048614502,0.5195154547691345,0.40524935722351074,0.5395474433898926,0.5096645355224609
2,0.6903362274169922,1635.0,1413.0,2683.0,2175.0,0.5461674928665161,0.5364173054695129,0.4291338622570038,0.5548760890960693,0.5373601913452148
3,0.5906439423561096,2423.0,1151.0,2945.0,1387.0,0.6789779663085938,0.6779518723487854,0.6359580159187317,0.7470525503158569,0.7361361980438232
4,0.47606605291366577,2861.0,825.0,3271.0,949.0,0.7756134867668152,0.7761801481246948,0.7509186267852783,0.85409015417099,0.8415912389755249
5,0.4101267158985138,3025.0,689.0,3407.0,785.0,0.8135592937469482,0.8144857287406921,0.7939632534980774,0.8943190574645996,0.8881973624229431
6,0.34887370467185974,3168.0,594.0,3502.0,642.0,0.8436630368232727,0.8421052694320679,0.8314960598945618,0.9250878095626831,0.9188284277915955
7,0.2769567668437958,3356.0,451.0,3645.0,454.0,0.8855299949645996,0.8815340399742126,0.8808398842811584,0.9530158042907715,0.9470368027687073
8,0.18779323995113373,3562.0,298.0,3798.0,248.0,0.9309385418891907,0.9227979183197021,0.9349081516265869,0.9778617024421692,0.9739567041397095
9,0.1376522183418274,3633.0,197.0,3899.0,177.0,0.9526941776275635,0.9485639929771423,0.9535433053970337,0.9877312183380127,0.985264778137207
10,0.09482990950345993,3679.0,135.0,3961.0,131.0,0.9663546681404114,0.9646040797233582,0.9656168222427368,0.9934999346733093,0.9931648969650269
11,0.0953986868262291,3676.0,143.0,3953.0,134.0,0.9649633169174194,0.9625556468963623,0.9648293852806091,0.9935870170593262,0.9934432506561279
12,0.08003764599561691,3706.0,120.0,3976.0,104.0,0.9716671109199524,0.9686356782913208,0.9727033972740173,0.9958524107933044,0.9956316947937012
13,0.0691622719168663,3722.0,101.0,3995.0,88.0,0.976094126701355,0.9735809564590454,0.9769029021263123,0.9962822198867798,0.9956083297729492
14,0.04853290691971779,3749.0,69.0,4027.0,61.0,0.9835568070411682,0.9819276928901672,0.9839894771575928,0.9982197284698486,0.9977797269821167
15,0.0495758019387722,3746.0,65.0,4031.0,64.0,0.9836832880973816,0.982944130897522,0.9832020998001099,0.9975793957710266,0.9970632791519165
16,0.05264994874596596,3744.0,77.0,4019.0,66.0,0.9819124937057495,0.9798482060432434,0.982677161693573,0.9977177381515503,0.9967966675758362
17,0.04538287967443466,3750.0,64.0,4032.0,60.0,0.9843156933784485,0.9832197427749634,0.9842519760131836,0.9983927607536316,0.9982461929321289
18,0.04689581319689751,3740.0,70.0,4026.0,70.0,0.9822919368743896,0.9816272854804993,0.9816272854804993,0.9980765581130981,0.9980294704437256
19,0.03766440972685814,3758.0,54.0,4042.0,52.0,0.9865924715995789,0.9858341813087463,0.986351728439331,0.9985839128494263,0.9981473684310913
20,0.04805021733045578,3738.0,67.0,4029.0,72.0,0.982418417930603,0.9823915958404541,0.9811023473739624,0.9977861642837524,0.9970418214797974
21,0.05040539801120758,3744.0,66.0,4030.0,66.0,0.9833038449287415,0.982677161693573,0.982677161693573,0.9978241920471191,0.9971784949302673
22,0.0428135059773922,3747.0,53.0,4043.0,63.0,0.9853276014328003,0.9860526323318481,0.9834645390510559,0.9982270002365112,0.9982843995094299
23,0.04399099946022034,3746.0,63.0,4033.0,64.0,0.9839362502098083,0.9834602475166321,0.9832020998001099,0.9981160163879395,0.9973352551460266
24,0.03303598612546921,3766.0,47.0,4049.0,44.0,0.9884897470474243,0.9876737594604492,0.9884514212608337,0.9992032647132874,0.9989964962005615
25,0.04592297226190567,3755.0,64.0,4032.0,55.0,0.9849481582641602,0.9832416772842407,0.9855642914772034,0.9980763792991638,0.9974883794784546
26,0.04514047130942345,3751.0,64.0,4032.0,59.0,0.9844421744346619,0.983224093914032,0.9845144152641296,0.9981403946876526,0.998169481754303
27,0.03254047408699989,3757.0,51.0,4045.0,53.0,0.9868454337120056,0.9866071343421936,0.9860892295837402,0.9990275502204895,0.9987242221832275
28,0.03873195871710777,3767.0,55.0,4041.0,43.0,0.9876043796539307,0.9856096506118774,0.9887139201164246,0.9983205795288086,0.9979978203773499
29,0.03873748704791069,3759.0,53.0,4043.0,51.0,0.9868454337120056,0.9860965609550476,0.9866141676902771,0.9983745813369751,0.9980406761169434
