,loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc
0,0.6556366086006165,1921.0,1184.0,2912.0,1889.0,0.6113078594207764,0.6186795234680176,0.5041995048522949,0.6615275144577026,0.6351467370986938
1,0.582638144493103,2568.0,1096.0,3000.0,1242.0,0.7042752504348755,0.7008733749389648,0.6740157604217529,0.766230583190918,0.7353923916816711
2,0.528843343257904,2779.0,951.0,3145.0,1031.0,0.7493043541908264,0.745040237903595,0.7293963432312012,0.8176603317260742,0.7989360690116882
3,0.48213404417037964,2879.0,838.0,3258.0,931.0,0.7762458920478821,0.7745493650436401,0.7556430697441101,0.8522746562957764,0.8427593111991882
4,0.4537997543811798,2948.0,765.0,3331.0,862.0,0.7942069172859192,0.7939671277999878,0.77375328540802,0.8699150681495667,0.8636210560798645
5,0.4313019812107086,2995.0,723.0,3373.0,815.0,0.8054642081260681,0.8055406212806702,0.7860892415046692,0.883711040019989,0.8775677680969238
6,0.4089433252811432,3048.0,672.0,3424.0,762.0,0.8186187744140625,0.8193548321723938,0.800000011920929,0.896847128868103,0.8914109468460083
7,0.38690078258514404,3124.0,625.0,3471.0,686.0,0.8341765999794006,0.833288848400116,0.8199474811553955,0.9087870717048645,0.9037346839904785
8,0.3601784110069275,3180.0,567.0,3529.0,630.0,0.8485959768295288,0.8486789464950562,0.834645688533783,0.9225963354110718,0.91782546043396
9,0.33677801489830017,3233.0,518.0,3578.0,577.0,0.8614975810050964,0.8619034886360168,0.8485564589500427,0.933651328086853,0.929187536239624
10,0.3141506612300873,3273.0,477.0,3619.0,537.0,0.8717429637908936,0.8727999925613403,0.8590551018714905,0.9438056349754333,0.9393282532691956
11,0.2912893295288086,3343.0,443.0,3653.0,467.0,0.8848975300788879,0.8829899430274963,0.8774278163909912,0.9527133107185364,0.94918292760849
12,0.2620163559913635,3415.0,372.0,3724.0,395.0,0.9029850959777832,0.90176922082901,0.8963254690170288,0.963709831237793,0.9595214128494263
13,0.23071935772895813,3482.0,301.0,3795.0,328.0,0.9204401969909668,0.920433521270752,0.9139107465744019,0.9734205007553101,0.9704005122184753
14,0.19744789600372314,3570.0,238.0,3858.0,240.0,0.9395396113395691,0.9375,0.9370078444480896,0.9825858473777771,0.980371356010437
15,0.17164742946624756,3610.0,185.0,3911.0,200.0,0.9513028264045715,0.9512516260147095,0.9475065469741821,0.9883010387420654,0.9866944551467896
16,0.13965968787670135,3670.0,131.0,3965.0,140.0,0.9657222628593445,0.9655354022979736,0.9632545709609985,0.9936531186103821,0.9927074909210205
17,0.1127922385931015,3717.0,91.0,4005.0,93.0,0.9767265319824219,0.9761029481887817,0.9755905270576477,0.9967522621154785,0.9961726069450378
18,0.0849074274301529,3764.0,48.0,4048.0,46.0,0.9881103038787842,0.9874081611633301,0.9879264831542969,0.9989230632781982,0.9988079071044922
19,0.06235036626458168,3789.0,28.0,4068.0,21.0,0.9938021898269653,0.9926643967628479,0.9944881796836853,0.9996744394302368,0.9996336698532104
20,0.048930004239082336,3800.0,19.0,4077.0,10.0,0.9963318705558777,0.9950248599052429,0.9973753094673157,0.9999073147773743,0.9998992681503296
21,0.03637067228555679,3804.0,8.0,4088.0,6.0,0.9982292056083679,0.9979013800621033,0.9984251856803894,0.999983012676239,0.9999818205833435
22,0.027275605127215385,3806.0,5.0,4091.0,4.0,0.9988616108894348,0.9986879825592041,0.9989501237869263,0.9999964237213135,0.9999961256980896
23,0.020202407613396645,3809.0,3.0,4093.0,1.0,0.9994940757751465,0.9992130398750305,0.999737560749054,0.999999463558197,0.9999994039535522
24,0.015306421555578709,3810.0,0.0,4096.0,0.0,1.0,1.0,1.0,1.0,0.9999999403953552
25,0.011566683650016785,3810.0,0.0,4096.0,0.0,1.0,1.0,1.0,1.0,1.0
26,0.009121724404394627,3810.0,0.0,4096.0,0.0,1.0,1.0,1.0,1.0,1.0
27,0.007512298878282309,3810.0,0.0,4096.0,0.0,1.0,1.0,1.0,1.0,1.0
28,0.006244234275072813,3810.0,0.0,4096.0,0.0,1.0,1.0,1.0,1.0,1.0
29,0.005379422102123499,3810.0,0.0,4096.0,0.0,1.0,1.0,1.0,1.0,0.9999999403953552
